Jay Feely,K,7.33,5100
Justin Tucker,K,7.30,5300
Graham Gano,K,7.19,5100
Matt Bryant,K,7.03,5300
Matt Prater,K,6.99,5500
Phil Dawson,K,6.93,5200
Josh Brown,K,6.70,5000
Greg Zuerlein,K,6.64,5100
Billy Cundiff,K,6.59,5000
Dan Bailey,K,6.54,5100
Adam Vinatieri,K,6.12,5300
Kai Forbath,K,0.00,0
Blair Walsh,K,0.00,0
Shaun Suisham,K,0.00,0
Rian Lindell,K,0.00,0
Carolina D/ST,DEF,14.50,5100
New England D/ST,DEF,11.51,5400
St. Louis D/ST,DEF,11.48,5400
Baltimore D/ST,DEF,11.13,5200
San Francisco D/ST,DEF,11.09,5600
Cleveland D/ST,DEF,10.17,5200
Buffalo D/ST,DEF,10.04,5200
San Diego D/ST,DEF,9.56,5200
Tennessee D/ST,DEF,9.09,5300
Denver D/ST,DEF,8.85,5400
New York Giants D/ST,DEF,8.53,5000
Atlanta D/ST,DEF,8.20,5200
Miami D/ST,DEF,8.14,5200
New Orleans D/ST,DEF,8.03,5000
Kansas City D/ST,DEF,7.91,5300
Philadelphia D/ST,DEF,7.83,5000
Chicago D/ST,DEF,7.54,5300
Cincinnati D/ST,DEF,7.52,5300
Oakland D/ST,DEF,7.38,5000
Jacksonville D/ST,DEF,7.23,5000
New York Jets D/ST,DEF,7.16,5000
Seattle D/ST,DEF,7.00,5800
Houston D/ST,DEF,6.96,5500
Arizona D/ST,DEF,6.10,5200
Detroit D/ST,DEF,5.51,5200
Dallas D/ST,DEF,5.26,5100
Green Bay D/ST,DEF,5.14,5200
Indianapolis D/ST,DEF,4.76,5000
Washington D/ST,DEF,0.00,0
Tampa Bay D/ST,DEF,0.00,0
Pittsburgh D/ST,DEF,0.00,0
Minnesota D/ST,DEF,0.00,0
